source_file,raw_value,raw_lots,raw_source,raw_country_code,normalized_value,match_status,match_confidence,target_origin_id,target_country_code,target_region,target_appellation,target_record_level,match_reason
dim_appellation.csv,Chateauneuf-du-Pape,6672,other,FR,chateauneuf du pape,curated_equivalence,1,FR-ORI-CHATEAUNEUF-DU-PAPE,FR,Vallée du Rhône,Châteauneuf-du-Pape,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Sauternes,6392,other,FR,sauternes,normalized_exact,1,FR-ORI-SAUTERNES,FR,Bordeaux,Sauternes,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Margaux,6331,other,FR,margaux,normalized_exact,1,FR-ORI-MARGAUX,FR,Bordeaux,Margaux,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Chambolle-Musigny,6103,other,FR,chambolle musigny,curated_equivalence,1,FR-ORI-CHAMBOLLE-MUSIGNY,FR,Bourgogne,Chambolle-Musigny,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Chassagne-Montrachet,5855,other,FR,chassagne montrachet,normalized_exact,1,FR-ORI-CHASSAGNE-MONTRACHET,FR,Bourgogne,Chassagne-Montrachet,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Haut-Medoc,3935,other,FR,haut medoc,curated_equivalence,1,FR-ORI-HAUT-MEDOC,FR,Bordeaux,Haut-Médoc,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Graves,2925,other,FR,graves,normalized_exact,1,FR-ORI-GRAVES,FR,Bordeaux,Graves,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Cote-Rotie,2841,other,FR,cote rotie,curated_equivalence,1,FR-ORI-COTE-ROTIE,FR,Vallée du Rhône,Côte-Rôtie,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Hermitage,2718,other,FR,hermitage,normalized_exact,1,FR-ORI-HERMITAGE,FR,Vallée du Rhône,Hermitage,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Beaune,2660,other,FR,beaune,normalized_exact,1,FR-ORI-BEAUNE,FR,Bourgogne,Beaune,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Cotes-du-Rhone,2398,other,FR,cotes du rhone,curated_equivalence,1,FR-ORI-COTES-DU-RHONE,FR,Vallée du Rhône,Côtes du Rhône,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Clos de Vougeot,2370,other,FR,clos de vougeot,normalized_exact,1,FR-ORI-CLOS-DE-VOUGEOT,FR,Bourgogne,Clos de Vougeot,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Corton,2308,other,FR,corton,normalized_exact,1,FR-ORI-CORTON,FR,Bourgogne,Corton,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Pessac-Leognan,2056,other,FR,pessac leognan,curated_equivalence,1,FR-ORI-PESSAC-LEOGNAN,FR,Bordeaux,Pessac-Léognan,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Charmes-Chambertin,1898,other,FR,charmes chambertin,normalized_exact,1,FR-ORI-CHARMES-CHAMBERTIN,FR,Bourgogne,Charmes-Chambertin,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Chambertin,1674,other,FR,chambertin,normalized_exact,1,FR-ORI-CHAMBERTIN,FR,Bourgogne,Chambertin,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Corton-Charlemagne,1644,other,FR,corton charlemagne,curated_equivalence,1,FR-ORI-CORTON-CHARLEMAGNE,FR,Bourgogne,Corton-Charlemagne,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Cornas,1477,other,FR,cornas,normalized_exact,1,FR-ORI-CORNAS,FR,Vallée du Rhône,Cornas,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Côte-Rôtie,1446,idealwine,FR,cote rotie,curated_equivalence,1,FR-ORI-COTE-ROTIE,FR,Vallée du Rhône,Côte-Rôtie,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Saint-Émilion Grand Cru,1431,other,FR,saint emilion grand cru,curated_equivalence,1,FR-ORI-SAINT-EMILION-GRAND-CRU,FR,Bordeaux,Saint-Émilion Grand Cru,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bonnes-Mares,1387,other,FR,bonnes mares,normalized_exact,1,FR-ORI-BONNES-MARES,FR,Bourgogne,Bonnes-Mares,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Crozes-Hermitage,1264,other,FR,crozes hermitage,normalized_exact,1,FR-ORI-CROZES-HERMITAGE,FR,Vallée du Rhône,Crozes-Hermitage,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Clos de la Roche,1206,other,FR,clos de la roche,curated_equivalence,1,FR-ORI-CLOS-DE-LA-ROCHE,FR,Bourgogne,Clos de la Roche,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Chambertin-Clos de Beze,1101,other,FR,chambertin clos de beze,curated_equivalence,1,FR-ORI-CHAMBERTIN-CLOS-DE-BEZE,FR,Bourgogne,Chambertin-Clos de Bèze,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Châteauneuf-du-Pape,1087,idealwine,FR,chateauneuf du pape,curated_equivalence,1,FR-ORI-CHATEAUNEUF-DU-PAPE,FR,Vallée du Rhône,Châteauneuf-du-Pape,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Medoc,1054,other,FR,medoc,curated_equivalence,1,FR-ORI-MEDOC,FR,Bordeaux,Médoc,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bourgogne Aligoté,873,idealwine,FR,bourgogne aligote,curated_equivalence,1,FR-ORI-BOURGOGNE-ALIGOTE,FR,Bourgogne,Bourgogne Aligoté,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Côtes-du-Rhône,771,idealwine,FR,cotes du rhone,curated_equivalence,1,FR-ORI-COTES-DU-RHONE,FR,Vallée du Rhône,Côtes du Rhône,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Aloxe-Corton,705,other,FR,aloxe corton,normalized_exact,1,FR-ORI-ALOXE-CORTON,FR,Bourgogne,Aloxe-Corton,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Gigondas,702,other,FR,gigondas,normalized_exact,1,FR-ORI-GIGONDAS,FR,Vallée du Rhône,Gigondas,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Vin de France,653,other,FR,vin de france,curated_equivalence,1,FR-CAT-VIN-DE-FRANCE,FR,France,Vin de France,regulated_category,Curated orthographic or legal-name normalization.
dim_appellation.csv,Saint-Joseph,641,other,FR,saint joseph,curated_equivalence,1,FR-ORI-SAINT-JOSEPH,FR,Vallée du Rhône,Saint-Joseph,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Batard-Montrachet,615,other,FR,batard montrachet,curated_equivalence,1,FR-ORI-BATARD-MONTRACHET,FR,Bourgogne,Bâtard-Montrachet,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Auxey-Duresses,591,other,FR,auxey duresses,normalized_exact,1,FR-ORI-AUXEY-DURESSES,FR,Bourgogne,Auxey-Duresses,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Clos Saint-Denis,569,other,FR,clos saint denis,normalized_exact,1,FR-ORI-CLOS-SAINT-DENIS,FR,Bourgogne,Clos Saint-Denis,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Cotes-du-Rhone Villages,566,other,FR,cotes du rhone villages,curated_equivalence,1,FR-ORI-COTES-DU-RHONE-VILLAGES,FR,Côtes du Rhône Villages,Côtes du Rhône Villages,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Condrieu,564,other,FR,condrieu,normalized_exact,1,FR-ORI-CONDRIEU,FR,Vallée du Rhône,Condrieu,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Pessac-Léognan,564,other,FR,pessac leognan,curated_equivalence,1,FR-ORI-PESSAC-LEOGNAN,FR,Bordeaux,Pessac-Léognan,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Chevalier-Montrachet,557,other,FR,chevalier montrachet,normalized_exact,1,FR-ORI-CHEVALIER-MONTRACHET,FR,Bourgogne,Chevalier-Montrachet,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Saint-Emilion,512,other,FR,saint emilion,curated_equivalence,1,FR-ORI-SAINT-EMILION,FR,Bordeaux,Saint-Émilion,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bâtard-Montrachet,498,idealwine,FR,batard montrachet,curated_equivalence,1,FR-ORI-BATARD-MONTRACHET,FR,Bourgogne,Bâtard-Montrachet,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Lalande-de-Pomerol,381,other,FR,lalande de pomerol,curated_equivalence,1,FR-ORI-LALANDE-DE-POMEROL,FR,Bordeaux,Lalande-de-Pomerol,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Fronsac,373,other,FR,fronsac,normalized_exact,1,FR-ORI-FRONSAC,FR,Bordeaux,Fronsac,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Saint-Estèphe,370,other,FR,saint estephe,curated_equivalence,1,FR-ORI-SAINT-ESTEPHE,FR,Bordeaux,Saint-Estèphe,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Clos Vougeot,355,other,FR,clos vougeot,curated_equivalence,1,FR-ORI-CLOS-DE-VOUGEOT,FR,Bourgogne,Clos de Vougeot,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Chambertin Clos de Bèze,352,idealwine,FR,chambertin clos de beze,curated_equivalence,1,FR-ORI-CHAMBERTIN-CLOS-DE-BEZE,FR,Bourgogne,Chambertin-Clos de Bèze,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Saint-Julien,324,other,FR,saint julien,curated_equivalence,1,FR-ORI-SAINT-JULIEN,FR,Bordeaux,Saint-Julien,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Haut Médoc,301,other,FR,haut medoc,curated_equivalence,1,FR-ORI-HAUT-MEDOC,FR,Bordeaux,Haut-Médoc,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Chapelle-Chambertin,270,other,FR,chapelle chambertin,normalized_exact,1,FR-ORI-CHAPELLE-CHAMBERTIN,FR,Bourgogne,Chapelle-Chambertin,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Haut-Médoc,250,other,FR,haut medoc,curated_equivalence,1,FR-ORI-HAUT-MEDOC,FR,Bordeaux,Haut-Médoc,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Saint-Émilion,239,other,FR,saint emilion,curated_equivalence,1,FR-ORI-SAINT-EMILION,FR,Bordeaux,Saint-Émilion,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bienvenues-Bâtard-Montrachet,228,idealwine,FR,bienvenues batard montrachet,curated_equivalence,1,FR-ORI-BIENVENUES-BATARD-MONTRACHET,FR,Bourgogne,Bienvenues-Bâtard-Montrachet,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Cotes de Bourg,222,other,FR,cotes de bourg,curated_equivalence,1,FR-ORI-COTES-DE-BOURG,FR,Bordeaux,Côtes de Bourg,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bourgogne Côte-d'Or,216,idealwine,FR,bourgogne cote d or,curated_equivalence,1,FR-ORI-BOURGOGNE-COTE-D-OR,FR,Bourgogne,Bourgogne Côte d'Or,legal_subdesignation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Barsac,214,other,FR,barsac,normalized_exact,1,FR-ORI-BARSAC,FR,Bordeaux,Barsac,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Lirac,203,other,FR,lirac,normalized_exact,1,FR-ORI-LIRAC,FR,Vallée du Rhône,Lirac,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Bordeaux Supérieur,202,other,FR,bordeaux superieur,curated_equivalence,1,FR-ORI-BORDEAUX-SUPERIEUR,FR,Bordeaux,Bordeaux Supérieur,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bourgogne Côtes d'Auxerre,192,idealwine,FR,bourgogne cotes d auxerre,normalized_exact,1,FR-ORI-BOURGOGNE-COTES-D-AUXERRE,FR,Bourgogne,Bourgogne Côtes d'Auxerre,legal_subdesignation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Bordeaux Blanc,190,other,FR,bordeaux blanc,curated_style_to_appellation,1,FR-ORI-BORDEAUX,FR,Bordeaux,Bordeaux,appellation,"Raw value contains colour, variety or former-label context and is mapped to the governing legal category."
dim_appellation.csv,Bordeaux Superieur,164,other,FR,bordeaux superieur,curated_equivalence,1,FR-ORI-BORDEAUX-SUPERIEUR,FR,Bordeaux,Bordeaux Supérieur,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Listrac,161,other,FR,listrac,curated_equivalence,1,FR-ORI-LISTRAC-MEDOC,FR,Bordeaux,Listrac-Médoc,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Moulis-en-Médoc,158,other,FR,moulis en medoc,curated_equivalence,1,FR-ORI-MOULIS-EN-MEDOC,FR,Bordeaux,Moulis-en-Médoc,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bienvenues-Batard-Montrachet,151,other,FR,bienvenues batard montrachet,curated_equivalence,1,FR-ORI-BIENVENUES-BATARD-MONTRACHET,FR,Bourgogne,Bienvenues-Bâtard-Montrachet,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Castillon Côtes de Bordeaux,150,other,FR,castillon cotes de bordeaux,curated_equivalence,1,FR-ORI-CASTILLON-COTES-DE-BORDEAUX,FR,Bordeaux,Castillon Côtes de Bordeaux,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Vacqueyras,143,other,FR,vacqueyras,normalized_exact,1,FR-ORI-VACQUEYRAS,FR,Vallée du Rhône,Vacqueyras,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Canon-Fronsac,141,other,FR,canon fronsac,curated_equivalence,1,FR-ORI-CANON-FRONSAC,FR,Bordeaux,Canon-Fronsac,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Muscat de Beaumes-de-Venise,130,other,FR,muscat de beaumes de venise,curated_equivalence,1,FR-ORI-MUSCAT-DE-BEAUMES-DE-VENISE,FR,Vallée du Rhône,Muscat de Beaumes-de-Venise,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Médoc,123,other,FR,medoc,curated_equivalence,1,FR-ORI-MEDOC,FR,Bordeaux,Médoc,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Corton-Bressandes,122,other,FR,corton bressandes,curated_climat_to_appellation,1,FR-ORI-CORTON,FR,Bourgogne,Corton,appellation,Raw value is a climat/lieu-dit expression mapped to its governing appellation.
dim_appellation.csv,Chorey-lès-Beaune,118,idealwine,FR,chorey les beaune,curated_equivalence,1,FR-ORI-CHOREY-LES-BEAUNE,FR,Bourgogne,Chorey-lès-Beaune,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Moulis-en-Medoc,115,other,FR,moulis en medoc,curated_equivalence,1,FR-ORI-MOULIS-EN-MEDOC,FR,Bordeaux,Moulis-en-Médoc,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bourgogne Aligote,113,other,FR,bourgogne aligote,curated_equivalence,1,FR-ORI-BOURGOGNE-ALIGOTE,FR,Bourgogne,Bourgogne Aligoté,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Côtes de Bourg,107,other,FR,cotes de bourg,curated_equivalence,1,FR-ORI-COTES-DE-BOURG,FR,Bordeaux,Côtes de Bourg,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bourgogne Cote-D'Or,104,other,FR,bourgogne cote d or,curated_equivalence,1,FR-ORI-BOURGOGNE-COTE-D-OR,FR,Bourgogne,Bourgogne Côte d'Or,legal_subdesignation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bourgogne Passetoutgrain,102,other,FR,bourgogne passetoutgrain,curated_equivalence,1,FR-ORI-BOURGOGNE-PASSE-TOUT-GRAINS,FR,Bourgogne,Bourgogne Passe-tout-grains,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Clos de Tart,100,other,FR,clos de tart,normalized_exact,1,FR-ORI-CLOS-DE-TART,FR,Bourgogne,Clos de Tart,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Rasteau,85,other,FR,rasteau,normalized_exact,1,FR-ORI-RASTEAU,FR,Vallée du Rhône,Rasteau,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Clos des Lambrays,81,other,FR,clos des lambrays,normalized_exact,1,FR-ORI-CLOS-DES-LAMBRAYS,FR,Bourgogne,Clos des Lambrays,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Corton-Renardes,71,other,FR,corton renardes,curated_climat_to_appellation,1,FR-ORI-CORTON,FR,Bourgogne,Corton,appellation,Raw value is a climat/lieu-dit expression mapped to its governing appellation.
dim_appellation.csv,Tavel,71,other,FR,tavel,normalized_exact,1,FR-ORI-TAVEL,FR,Vallée du Rhône,Tavel,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Premieres Cotes de Bordeaux,65,other,FR,premieres cotes de bordeaux,historical_requires_context,1,,,,,,Historical or superseded designation; vintage/context is required before mapping.
dim_appellation.csv,Montagne-Saint-Émilion,62,other,FR,montagne saint emilion,curated_equivalence,1,FR-ORI-MONTAGNE-SAINT-EMILION,FR,Bordeaux,Montagne-Saint-Émilion,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Cairanne,59,other,FR,cairanne,normalized_exact,1,FR-ORI-CAIRANNE,FR,Vallée du Rhône,Cairanne,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Bourgogne / Côte-d’Or,57,other,FR,bourgogne cote d or,curated_equivalence,1,FR-ORI-BOURGOGNE-COTE-D-OR,FR,Bourgogne,Bourgogne Côte d'Or,legal_subdesignation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Premières Côtes de Bordeaux,56,other,FR,premieres cotes de bordeaux,historical_requires_context,1,,,,,,Historical or superseded designation; vintage/context is required before mapping.
dim_appellation.csv,Bourgogne Grand Ordinaire,54,idealwine,FR,bourgogne grand ordinaire,historical_requires_context,1,,,,,,Historical or superseded designation; vintage/context is required before mapping.
dim_appellation.csv,Loupiac,51,other,FR,loupiac,normalized_exact,1,FR-ORI-LOUPIAC,FR,Bordeaux,Loupiac,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Chorey-les-Beaune,45,other,FR,chorey les beaune,curated_equivalence,1,FR-ORI-CHOREY-LES-BEAUNE,FR,Bourgogne,Chorey-lès-Beaune,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Côtes du Vivarais,44,idealwine,FR,cotes du vivarais,curated_equivalence,1,FR-ORI-COTES-DU-VIVARAIS,FR,Vallée du Rhône,Côtes du Vivarais,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Saint Emilion,44,other,FR,saint emilion,curated_equivalence,1,FR-ORI-SAINT-EMILION,FR,Bordeaux,Saint-Émilion,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Vin de Pays de L'Ardeche,44,other,FR,vin de pays de l ardeche,curated_equivalence,1,FR-ORI-ARDECHE,FR,Vallée du Rhône,Ardèche,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bourgogne Pinot Noir,43,other,FR,bourgogne pinot noir,curated_style_to_appellation,1,FR-ORI-BOURGOGNE,FR,Bourgogne,Bourgogne,appellation,"Raw value contains colour, variety or former-label context and is mapped to the governing legal category."
dim_appellation.csv,Sainte-Foy-Bordeaux,42,other,FR,sainte foy bordeaux,normalized_exact,1,FR-ORI-SAINTE-FOY-BORDEAUX,FR,Bordeaux,Sainte-Foy-Bordeaux,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Bouzeron,41,idealwine,FR,bouzeron,normalized_exact,1,FR-ORI-BOUZERON,FR,Bourgogne,Bouzeron,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Francs Côtes de Bordeaux,35,other,FR,francs cotes de bordeaux,normalized_exact,1,FR-ORI-FRANCS-COTES-DE-BORDEAUX,FR,Bordeaux,Francs Côtes de Bordeaux,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Blaye Côtes de Bordeaux,34,other,FR,blaye cotes de bordeaux,curated_equivalence,1,FR-ORI-BLAYE-COTES-DE-BORDEAUX,FR,Bordeaux,Blaye Côtes de Bordeaux,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bordeaux superieur,34,other,FR,bordeaux superieur,curated_equivalence,1,FR-ORI-BORDEAUX-SUPERIEUR,FR,Bordeaux,Bordeaux Supérieur,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Côtes-du-Rhône-Villages,34,idealwine,FR,cotes du rhone villages,curated_equivalence,1,FR-ORI-COTES-DU-RHONE-VILLAGES,FR,Côtes du Rhône Villages,Côtes du Rhône Villages,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,IGP Collines Rhodaniennes,33,other,FR,igp collines rhodaniennes,curated_equivalence,1,FR-ORI-COLLINES-RHODANIENNES,FR,Vallée du Rhône,Collines Rhodaniennes,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Puisseguin Saint-Émilion,33,idealwine,FR,puisseguin saint emilion,curated_equivalence,1,FR-ORI-PUISSEGUIN-SAINT-EMILION,FR,Bordeaux,Puisseguin-Saint-Émilion,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Collines Rhodaniennes,31,other,FR,collines rhodaniennes,normalized_exact,1,FR-ORI-COLLINES-RHODANIENNES,FR,Vallée du Rhône,Collines Rhodaniennes,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Blagny,28,other,FR,blagny,ambiguous_requires_context,1,,,,,,Blagny can refer to legally relevant Burgundy locality/cru usage under different appellations; bottle context is required.
dim_appellation.csv,Vaucluse,28,idealwine,FR,vaucluse,normalized_exact,1,FR-ORI-VAUCLUSE,FR,Vallée du Rhône,Vaucluse,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Vin de France (anciennement Côtes-du-Rhône),28,idealwine,FR,vin de france anciennement cotes du rhone,curated_style_to_appellation,1,FR-CAT-VIN-DE-FRANCE,FR,France,Vin de France,regulated_category,"Raw value contains colour, variety or former-label context and is mapped to the governing legal category."
dim_appellation.csv,Bourgogne Montrecul,26,idealwine,FR,bourgogne montrecul,normalized_exact,1,FR-ORI-BOURGOGNE-MONTRECUL,FR,Bourgogne,Bourgogne Montrecul,legal_subdesignation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Corton-Perrieres,26,other,FR,corton perrieres,curated_climat_to_appellation,1,FR-ORI-CORTON,FR,Bourgogne,Corton,appellation,Raw value is a climat/lieu-dit expression mapped to its governing appellation.
dim_appellation.csv,Côtes du Rhône,25,idealwine,FR,cotes du rhone,curated_equivalence,1,FR-ORI-COTES-DU-RHONE,FR,Vallée du Rhône,Côtes du Rhône,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Saint-Péray,25,idealwine,FR,saint peray,normalized_exact,1,FR-ORI-SAINT-PERAY,FR,Vallée du Rhône,Saint-Péray,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Lalande de Pomerol,24,other,FR,lalande de pomerol,curated_equivalence,1,FR-ORI-LALANDE-DE-POMEROL,FR,Bordeaux,Lalande-de-Pomerol,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Saint-Emilion Grand Cru,23,other,FR,saint emilion grand cru,curated_equivalence,1,FR-ORI-SAINT-EMILION-GRAND-CRU,FR,Bordeaux,Saint-Émilion Grand Cru,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Principauté d'Orange,22,idealwine,FR,principaute d orange,normalized_exact,1,FR-ORI-PRINCIPAUTE-D-ORANGE,FR,Vallée du Rhône,Principauté d'Orange,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Blaye - Côtes de Bordeaux,21,other,FR,blaye cotes de bordeaux,curated_equivalence,1,FR-ORI-BLAYE-COTES-DE-BORDEAUX,FR,Bordeaux,Blaye Côtes de Bordeaux,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Bourgogne ,20,idealwine,FR,bourgogne,normalized_exact,1,FR-ORI-BOURGOGNE,FR,Bourgogne,Bourgogne,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Corton-Languettes,20,other,FR,corton languettes,curated_climat_to_appellation,1,FR-ORI-CORTON,FR,Bourgogne,Corton,appellation,Raw value is a climat/lieu-dit expression mapped to its governing appellation.
dim_appellation.csv,Montagne Saint-Émilion,20,other,FR,montagne saint emilion,curated_equivalence,1,FR-ORI-MONTAGNE-SAINT-EMILION,FR,Bordeaux,Montagne-Saint-Émilion,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Muscat de Beaumes de Venise,20,other,FR,muscat de beaumes de venise,curated_equivalence,1,FR-ORI-MUSCAT-DE-BEAUMES-DE-VENISE,FR,Vallée du Rhône,Muscat de Beaumes-de-Venise,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Saint-Georges-Saint-Émilion,19,other,FR,saint georges saint emilion,curated_equivalence,1,FR-ORI-SAINT-GEORGES-SAINT-EMILION,FR,Bordeaux,Saint-Georges-Saint-Émilion,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Corton Les Maréchaudes,18,idealwine,FR,corton les marechaudes,curated_climat_to_appellation,1,FR-ORI-CORTON,FR,Bourgogne,Corton,appellation,Raw value is a climat/lieu-dit expression mapped to its governing appellation.
dim_appellation.csv,Pessac -Léognan,17,other,FR,pessac leognan,curated_equivalence,1,FR-ORI-PESSAC-LEOGNAN,FR,Bordeaux,Pessac-Léognan,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Beaumes-de-Venise,16,other,FR,beaumes de venise,curated_equivalence,1,FR-ORI-BEAUMES-DE-VENISE,FR,Vallée du Rhône,Beaumes-de-Venise,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Luberon,16,other,FR,luberon,normalized_exact,1,FR-ORI-LUBERON,FR,Vallée du Rhône,Luberon,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
dim_appellation.csv,Puisseguin-Saint-Emilion,16,other,FR,puisseguin saint emilion,curated_equivalence,1,FR-ORI-PUISSEGUIN-SAINT-EMILION,FR,Bordeaux,Puisseguin-Saint-Émilion,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Saint Julien,16,other,FR,saint julien,curated_equivalence,1,FR-ORI-SAINT-JULIEN,FR,Bordeaux,Saint-Julien,appellation,Curated orthographic or legal-name normalization.
dim_appellation.csv,Vinsobres,16,other,FR,vinsobres,normalized_exact,1,FR-ORI-VINSOBRES,FR,Vallée du Rhône,Vinsobres,appellation,"Accent, punctuation, whitespace and legal suffixes normalized."
